domain,keyword,title,url,source_domain,seendate,language,country
OAE,marine carbon dioxide removal,CO₂ removal and storage : Which options are feasible and desirable ?,https://www.chemeurope.com/en/news/1186034/co-removal-and-storage-which-options-are-feasible-and-desirable.html,chemeurope.com,20250415T060000Z,English,United States
OAE,marine carbon dioxide removal,CO₂ removal and storage : Which options are feasible and desirable ?,https://phys.org/news/2025-04-storage-options-feasible-desirable.html,phys.org,20250411T161500Z,English,United States
OAE,marine carbon dioxide removal,Innovative CO₂ removal monitoring device earns student team $10K top prize | University of Hawaiʻi System News,https://www.hawaii.edu/news/2025/04/07/innovative-co2-removal-monitoring-device/,hawaii.edu,20250407T214500Z,English,United States
OAE,marine carbon dioxide removal,Marine - Climate Projects Outpacing Governance : Caution Urged,https://www.miragenews.com/marine-climate-projects-outpacing-governance-1438705/,miragenews.com,20250403T214500Z,English,United States
OAE,marine carbon dioxide removal,Proceed with caution : Emerging marine - climate projects outpacing effective governance,https://phys.org/news/2025-04-proceed-caution-emerging-marine-climate.html,phys.org,20250403T184500Z,English,United States
OAE,marine carbon dioxide removal,Could Dumping Crop Waste in the Ocean Help Reduce CO2 ?,https://www.maritime-executive.com/editorials/could-dumping-crop-waste-in-the-ocean-help-reduce-co2,maritime-executive.com,20250519T000000Z,English,United States
OAE,marine carbon dioxide removal,Could Dumping Crop Waste in the Ocean Help Reduce CO2 ?,https://maritime-executive.com/editorials/could-dumping-crop-waste-in-the-ocean-help-reduce-co2,maritime-executive.com,20250518T220000Z,English,United States
OAE,marine carbon dioxide removal,First Purpose Built USVs for Marine Carbon Removal Deployed in Canada and Iceland,https://www.azorobotics.com/News.aspx?newsID=15941,azorobotics.com,20250511T073000Z,English,United States
OAE,marine carbon dioxide removal,Migrating zooplankton play key role in ocean carbon transport and storage,https://phys.org/news/2025-07-migrating-zooplankton-play-key-role.html,phys.org,20250731T143000Z,English,United States
OAE,marine carbon dioxide removal,Skeptical Science New Research for Week # 33 2025,https://skepticalscience.com/new_research_2025_33.html,skepticalscience.com,20250814T080000Z,English,United States
OAE,marine carbon dioxide removal,Can We Alter the Ocean to Counter Climate Change Faster ? This Experiment Aims to Find Out,https://insideclimatenews.org/news/10082025/ocean-carbon-removal-climate-change/,insideclimatenews.org,20250810T093000Z,English,United States
OAE,marine carbon dioxide removal,Skeptical Science New Research for Week # 36 2025,https://skepticalscience.com/new_research_2025_36.html,skepticalscience.com,20250904T074500Z,English,United States
OAE,marine carbon dioxide removal,wild shores of singapore : Tuas facility to demo mCDR tech begins 2026,https://wildshores.blogspot.com/2025/09/tuas-facility-to-demo-mcdr-tech-begins.html,wildshores.blogspot.com,20250902T161500Z,English,United States
OAE,marine carbon dioxide removal,Skeptical Science New Research for Week # 43 2025,https://skepticalscience.com/new_research_2025_43.html,skepticalscience.com,20251023T081500Z,English,United States
OAE,marine carbon dioxide removal,Ebb Carbon Project Macoma Begins Operations in Port Angeles,https://perishablenews.com/seafood/ebb-carbons-project-macoma-begins-operations-in-port-angeles/,perishablenews.com,20251007T193000Z,English,United States
OAE,marine carbon dioxide removal,Canada Marine Carbon Removal Opportunities Could Be,https://www.marinetechnologynews.com/news/canada-marine-carbon-removal-656079,marinetechnologynews.com,20251201T201500Z,English,United States
OAE,marine carbon dioxide removal,New standards needed to manage marine carbon removal efforts,https://www.terradaily.com/reports/New_standards_needed_to_manage_marine_carbon_removal_efforts_999.html,terradaily.com,20251120T153000Z,English,United States
OAE,marine carbon dioxide removal,Marine Scientists Call For Rules On Marine Carbon,https://www.marinetechnologynews.com/news/marine-scientists-rules-marine-655756,marinetechnologynews.com,20251120T021500Z,English,United States
OAE,marine carbon dioxide removal,Unlocking The Ocean Sink : Permitting And Deployment Of Marine Carbon Dioxide Removal Technologies ( Podcast ),https://www.mondaq.com:443/unitedstates/environmental-law/1706228/unlocking-the-ocean-sink-permitting-and-deployment-of-marine-carbon-dioxide-removal-technologies-podcast,mondaq.com,20251118T160000Z,English,United States
OAE,marine carbon dioxide removal,Snatching Victory From Jaws of Defeat Through Belém Mutirão Approach Global Issues,https://www.globalissues.org/news/2025/11/17/41646,globalissues.org,20251117T194500Z,English,United States
OAE,marine carbon dioxide removal,Can we tap the ocean power to capture carbon ?,https://www.eurekalert.org:443/news-releases/1106111,eurekalert.org,20251117T193000Z,English,United States
OAE,marine carbon dioxide removal,Snatching Victory from Jaws of Defeat using the Mutirão Approach,https://www.ipsnews.net/2025/11/snatching-victory-from-jaws-of-defeat-through-belems-mutirao-approach/,ipsnews.net,20251117T154500Z,English,United States
OAE,marine carbon dioxide removal,Can we tap the ocean power to capture carbon ?,https://phys.org/news/2025-11-ocean-power-capture-carbon.html,phys.org,20251117T141500Z,English,United States
OAE,marine carbon dioxide removal,EMB Unveils Future Science Brief on Marine CO2 Removal,https://www.miragenews.com/emb-unveils-future-science-brief-on-marine-co2-1571777/,miragenews.com,20251117T114500Z,English,United States
OAE,marine carbon dioxide removal,Tapping Ocean Power for Carbon Capture,https://www.miragenews.com/tapping-oceans-power-for-carbon-capture-1571720/,miragenews.com,20251117T093000Z,English,United States
OAE,marine carbon dioxide removal,Alaska coastal communities deserve a say in geoengineering of our oceans,"http://www.sitkasentinel.com/premium/stories/alaskas-coastal-communities-deserve-a-say-in-geoengineering-of-our-oceans,89630",sitkasentinel.com,20251107T094500Z,English,United States
